"Department","Category","Supplier","Year","Month","Dept.By.Year","Categ.By.Year","Total.Sales"
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,1,"FIDGETS 2014","RED FIDGETS 2014",8143
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,1,"FIDGETS 2014","RED FIDGETS 2014",7874
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,2,"FIDGETS 2014","RED FIDGETS 2014",10568
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,2,"FIDGETS 2014","RED FIDGETS 2014",10498
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,2,"FIDGETS 2014","RED FIDGETS 2014",10650
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,3,"FIDGETS 2014","RED FIDGETS 2014",14854
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,3,"FIDGETS 2014","RED FIDGETS 2014",14753
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,3,"FIDGETS 2014","RED FIDGETS 2014",14888
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,4,"FIDGETS 2014","RED FIDGETS 2014",28109
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,4,"FIDGETS 2014","RED FIDGETS 2014",28403
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,4,"FIDGETS 2014","RED FIDGETS 2014",27987
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,5,"FIDGETS 2014","RED FIDGETS 2014",47616
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,5,"FIDGETS 2014","RED FIDGETS 2014",47477
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,5,"FIDGETS 2014","RED FIDGETS 2014",47714
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,6,"FIDGETS 2014","RED FIDGETS 2014",83281
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,6,"FIDGETS 2014","RED FIDGETS 2014",83351
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,6,"FIDGETS 2014","RED FIDGETS 2014",82779
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,7,"FIDGETS 2014","RED FIDGETS 2014",142627
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,7,"FIDGETS 2014","RED FIDGETS 2014",142338
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,7,"FIDGETS 2014","RED FIDGETS 2014",142265
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,8,"FIDGETS 2014","RED FIDGETS 2014",153262
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,8,"FIDGETS 2014","RED FIDGETS 2014",153423
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,8,"FIDGETS 2014","RED FIDGETS 2014",153902
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,9,"FIDGETS 2014","RED FIDGETS 2014",101372
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,9,"FIDGETS 2014","RED FIDGETS 2014",101795
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,9,"FIDGETS 2014","RED FIDGETS 2014",101442
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,10,"FIDGETS 2014","RED FIDGETS 2014",57861
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,10,"FIDGETS 2014","RED FIDGETS 2014",57213
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,10,"FIDGETS 2014","RED FIDGETS 2014",57263
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,11,"FIDGETS 2014","RED FIDGETS 2014",37755
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,11,"FIDGETS 2014","RED FIDGETS 2014",37610
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,11,"FIDGETS 2014","RED FIDGETS 2014",37547
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2014,12,"FIDGETS 2014","RED FIDGETS 2014",62425
"FIDGETS","RED FIDGETS","The Red Fidget Group",2014,12,"FIDGETS 2014","RED FIDGETS 2014",62798
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2014,12,"FIDGETS 2014","RED FIDGETS 2014",62749
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,1,"FIDGETS 2015","RED FIDGETS 2015",9516
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,1,"FIDGETS 2015","RED FIDGETS 2015",9397
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,1,"FIDGETS 2015","RED FIDGETS 2015",9450
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,2,"FIDGETS 2015","RED FIDGETS 2015",8427
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,2,"FIDGETS 2015","RED FIDGETS 2015",8445
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,2,"FIDGETS 2015","RED FIDGETS 2015",8452
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,3,"FIDGETS 2015","RED FIDGETS 2015",14577
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,3,"FIDGETS 2015","RED FIDGETS 2015",14722
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,3,"FIDGETS 2015","RED FIDGETS 2015",14830
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,4,"FIDGETS 2015","RED FIDGETS 2015",27532
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,4,"FIDGETS 2015","RED FIDGETS 2015",26986
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,4,"FIDGETS 2015","RED FIDGETS 2015",27287
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,5,"FIDGETS 2015","RED FIDGETS 2015",54469
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,5,"FIDGETS 2015","RED FIDGETS 2015",54694
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,5,"FIDGETS 2015","RED FIDGETS 2015",54701
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,6,"FIDGETS 2015","RED FIDGETS 2015",81362
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,6,"FIDGETS 2015","RED FIDGETS 2015",81396
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,6,"FIDGETS 2015","RED FIDGETS 2015",81835
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,7,"FIDGETS 2015","RED FIDGETS 2015",129032
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,7,"FIDGETS 2015","RED FIDGETS 2015",128519
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,7,"FIDGETS 2015","RED FIDGETS 2015",128539
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,8,"FIDGETS 2015","RED FIDGETS 2015",140706
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,8,"FIDGETS 2015","RED FIDGETS 2015",140660
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,8,"FIDGETS 2015","RED FIDGETS 2015",140644
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,9,"FIDGETS 2015","RED FIDGETS 2015",105451
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,9,"FIDGETS 2015","RED FIDGETS 2015",104387
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,9,"FIDGETS 2015","RED FIDGETS 2015",104813
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,10,"FIDGETS 2015","RED FIDGETS 2015",54089
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,10,"FIDGETS 2015","RED FIDGETS 2015",54111
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,10,"FIDGETS 2015","RED FIDGETS 2015",53912
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,11,"FIDGETS 2015","RED FIDGETS 2015",39459
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,11,"FIDGETS 2015","RED FIDGETS 2015",39572
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,11,"FIDGETS 2015","RED FIDGETS 2015",39809
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2015,12,"FIDGETS 2015","RED FIDGETS 2015",73183
"FIDGETS","RED FIDGETS","The Red Fidget Group",2015,12,"FIDGETS 2015","RED FIDGETS 2015",73181
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2015,12,"FIDGETS 2015","RED FIDGETS 2015",73747
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,1,"FIDGETS 2016","RED FIDGETS 2016",13597
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,1,"FIDGETS 2016","RED FIDGETS 2016",13331
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,1,"FIDGETS 2016","RED FIDGETS 2016",13255
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,2,"FIDGETS 2016","RED FIDGETS 2016",11676
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,2,"FIDGETS 2016","RED FIDGETS 2016",11552
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,2,"FIDGETS 2016","RED FIDGETS 2016",11408
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,3,"FIDGETS 2016","RED FIDGETS 2016",19671
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,3,"FIDGETS 2016","RED FIDGETS 2016",19950
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,3,"FIDGETS 2016","RED FIDGETS 2016",19982
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,4,"FIDGETS 2016","RED FIDGETS 2016",27259
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,4,"FIDGETS 2016","RED FIDGETS 2016",27155
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,4,"FIDGETS 2016","RED FIDGETS 2016",27186
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,5,"FIDGETS 2016","RED FIDGETS 2016",44547
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,5,"FIDGETS 2016","RED FIDGETS 2016",44400
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,5,"FIDGETS 2016","RED FIDGETS 2016",44161
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,6,"FIDGETS 2016","RED FIDGETS 2016",84981
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,6,"FIDGETS 2016","RED FIDGETS 2016",85124
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,6,"FIDGETS 2016","RED FIDGETS 2016",84617
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,7,"FIDGETS 2016","RED FIDGETS 2016",132012
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,7,"FIDGETS 2016","RED FIDGETS 2016",131707
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,7,"FIDGETS 2016","RED FIDGETS 2016",131753
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,8,"FIDGETS 2016","RED FIDGETS 2016",148535
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,8,"FIDGETS 2016","RED FIDGETS 2016",148692
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,8,"FIDGETS 2016","RED FIDGETS 2016",147592
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,9,"FIDGETS 2016","RED FIDGETS 2016",95848
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,9,"FIDGETS 2016","RED FIDGETS 2016",95135
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,9,"FIDGETS 2016","RED FIDGETS 2016",96267
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,10,"FIDGETS 2016","RED FIDGETS 2016",60635
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,10,"FIDGETS 2016","RED FIDGETS 2016",60720
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,10,"FIDGETS 2016","RED FIDGETS 2016",60477
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,11,"FIDGETS 2016","RED FIDGETS 2016",39810
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,11,"FIDGETS 2016","RED FIDGETS 2016",40208
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,11,"FIDGETS 2016","RED FIDGETS 2016",40058
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2016,12,"FIDGETS 2016","RED FIDGETS 2016",67784
"FIDGETS","RED FIDGETS","The Red Fidget Group",2016,12,"FIDGETS 2016","RED FIDGETS 2016",67595
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2016,12,"FIDGETS 2016","RED FIDGETS 2016",66857
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,1,"FIDGETS 2017","RED FIDGETS 2017",8925
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,1,"FIDGETS 2017","RED FIDGETS 2017",9000
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,1,"FIDGETS 2017","RED FIDGETS 2017",8895
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,2,"FIDGETS 2017","RED FIDGETS 2017",12262
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,2,"FIDGETS 2017","RED FIDGETS 2017",12010
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,2,"FIDGETS 2017","RED FIDGETS 2017",12170
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,3,"FIDGETS 2017","RED FIDGETS 2017",13965
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,3,"FIDGETS 2017","RED FIDGETS 2017",13502
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,3,"FIDGETS 2017","RED FIDGETS 2017",13708
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,4,"FIDGETS 2017","RED FIDGETS 2017",32954
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,4,"FIDGETS 2017","RED FIDGETS 2017",33919
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,4,"FIDGETS 2017","RED FIDGETS 2017",33178
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,5,"FIDGETS 2017","RED FIDGETS 2017",44898
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,5,"FIDGETS 2017","RED FIDGETS 2017",44822
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,5,"FIDGETS 2017","RED FIDGETS 2017",45650
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,6,"FIDGETS 2017","RED FIDGETS 2017",78496
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,6,"FIDGETS 2017","RED FIDGETS 2017",77912
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,6,"FIDGETS 2017","RED FIDGETS 2017",77515
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,7,"FIDGETS 2017","RED FIDGETS 2017",106948
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,7,"FIDGETS 2017","RED FIDGETS 2017",106437
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,7,"FIDGETS 2017","RED FIDGETS 2017",105759
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,8,"FIDGETS 2017","RED FIDGETS 2017",129512
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,8,"FIDGETS 2017","RED FIDGETS 2017",129871
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,8,"FIDGETS 2017","RED FIDGETS 2017",131209
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,9,"FIDGETS 2017","RED FIDGETS 2017",90643
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,9,"FIDGETS 2017","RED FIDGETS 2017",90932
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,9,"FIDGETS 2017","RED FIDGETS 2017",91441
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,10,"FIDGETS 2017","RED FIDGETS 2017",55103
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,10,"FIDGETS 2017","RED FIDGETS 2017",54329
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,10,"FIDGETS 2017","RED FIDGETS 2017",55547
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,11,"FIDGETS 2017","RED FIDGETS 2017",40410
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,11,"FIDGETS 2017","RED FIDGETS 2017",40337
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,11,"FIDGETS 2017","RED FIDGETS 2017",40581
"FIDGETS","RED FIDGETS","Red Fidgets Unlimted",2017,12,"FIDGETS 2017","RED FIDGETS 2017",73674
"FIDGETS","RED FIDGETS","The Red Fidget Group",2017,12,"FIDGETS 2017","RED FIDGETS 2017",73480
"FIDGETS","RED FIDGETS","We Are Red Fidgets",2017,12,"FIDGETS 2017","RED FIDGETS 2017",72449
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,1,"WIDGETS 2014","RED WIDGETS 2014",21354
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,1,"WIDGETS 2014","RED WIDGETS 2014",21342
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,1,"WIDGETS 2014","RED WIDGETS 2014",21604
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,2,"WIDGETS 2014","RED WIDGETS 2014",29872
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,2,"WIDGETS 2014","RED WIDGETS 2014",30038
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,2,"WIDGETS 2014","RED WIDGETS 2014",29894
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,3,"WIDGETS 2014","RED WIDGETS 2014",40862
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,3,"WIDGETS 2014","RED WIDGETS 2014",41132
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,3,"WIDGETS 2014","RED WIDGETS 2014",40950
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,4,"WIDGETS 2014","RED WIDGETS 2014",64750
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,4,"WIDGETS 2014","RED WIDGETS 2014",64778
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,4,"WIDGETS 2014","RED WIDGETS 2014",64919
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,5,"WIDGETS 2014","RED WIDGETS 2014",114019
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,5,"WIDGETS 2014","RED WIDGETS 2014",113643
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,5,"WIDGETS 2014","RED WIDGETS 2014",113810
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,6,"WIDGETS 2014","RED WIDGETS 2014",153601
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,6,"WIDGETS 2014","RED WIDGETS 2014",154390
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,6,"WIDGETS 2014","RED WIDGETS 2014",154597
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,7,"WIDGETS 2014","RED WIDGETS 2014",202980
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,7,"WIDGETS 2014","RED WIDGETS 2014",202983
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,7,"WIDGETS 2014","RED WIDGETS 2014",203178
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,8,"WIDGETS 2014","RED WIDGETS 2014",211814
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,8,"WIDGETS 2014","RED WIDGETS 2014",212279
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,8,"WIDGETS 2014","RED WIDGETS 2014",213181
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,9,"WIDGETS 2014","RED WIDGETS 2014",178584
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,9,"WIDGETS 2014","RED WIDGETS 2014",178629
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,9,"WIDGETS 2014","RED WIDGETS 2014",178805
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,10,"WIDGETS 2014","RED WIDGETS 2014",109506
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,10,"WIDGETS 2014","RED WIDGETS 2014",110038
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,10,"WIDGETS 2014","RED WIDGETS 2014",108867
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,11,"WIDGETS 2014","RED WIDGETS 2014",60397
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,11,"WIDGETS 2014","RED WIDGETS 2014",59375
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,11,"WIDGETS 2014","RED WIDGETS 2014",60378
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2014,12,"WIDGETS 2014","RED WIDGETS 2014",77061
"WIDGETS","RED WIDGETS","The Red Widget Group",2014,12,"WIDGETS 2014","RED WIDGETS 2014",77800
"WIDGETS","RED WIDGETS","We Are Red Widgets",2014,12,"WIDGETS 2014","RED WIDGETS 2014",77197
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,1,"WIDGETS 2015","RED WIDGETS 2015",25588
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,1,"WIDGETS 2015","RED WIDGETS 2015",24954
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,1,"WIDGETS 2015","RED WIDGETS 2015",25249
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,2,"WIDGETS 2015","RED WIDGETS 2015",24113
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,2,"WIDGETS 2015","RED WIDGETS 2015",24228
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,2,"WIDGETS 2015","RED WIDGETS 2015",23997
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,3,"WIDGETS 2015","RED WIDGETS 2015",38848
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,3,"WIDGETS 2015","RED WIDGETS 2015",38550
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,3,"WIDGETS 2015","RED WIDGETS 2015",38895
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,4,"WIDGETS 2015","RED WIDGETS 2015",65848
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,4,"WIDGETS 2015","RED WIDGETS 2015",66378
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,4,"WIDGETS 2015","RED WIDGETS 2015",66304
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,5,"WIDGETS 2015","RED WIDGETS 2015",123964
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,5,"WIDGETS 2015","RED WIDGETS 2015",123626
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,5,"WIDGETS 2015","RED WIDGETS 2015",123777
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,6,"WIDGETS 2015","RED WIDGETS 2015",154825
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,6,"WIDGETS 2015","RED WIDGETS 2015",154648
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,6,"WIDGETS 2015","RED WIDGETS 2015",155392
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,7,"WIDGETS 2015","RED WIDGETS 2015",199404
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,7,"WIDGETS 2015","RED WIDGETS 2015",198724
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,7,"WIDGETS 2015","RED WIDGETS 2015",198307
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,8,"WIDGETS 2015","RED WIDGETS 2015",223204
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,8,"WIDGETS 2015","RED WIDGETS 2015",222848
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,8,"WIDGETS 2015","RED WIDGETS 2015",223358
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,9,"WIDGETS 2015","RED WIDGETS 2015",198374
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,9,"WIDGETS 2015","RED WIDGETS 2015",198049
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,9,"WIDGETS 2015","RED WIDGETS 2015",198425
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,10,"WIDGETS 2015","RED WIDGETS 2015",111835
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,10,"WIDGETS 2015","RED WIDGETS 2015",112311
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,10,"WIDGETS 2015","RED WIDGETS 2015",112469
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,11,"WIDGETS 2015","RED WIDGETS 2015",72757
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,11,"WIDGETS 2015","RED WIDGETS 2015",72732
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,11,"WIDGETS 2015","RED WIDGETS 2015",72716
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2015,12,"WIDGETS 2015","RED WIDGETS 2015",91116
"WIDGETS","RED WIDGETS","The Red Widget Group",2015,12,"WIDGETS 2015","RED WIDGETS 2015",91395
"WIDGETS","RED WIDGETS","We Are Red Widgets",2015,12,"WIDGETS 2015","RED WIDGETS 2015",90975
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,1,"WIDGETS 2016","RED WIDGETS 2016",30527
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,1,"WIDGETS 2016","RED WIDGETS 2016",30747
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,1,"WIDGETS 2016","RED WIDGETS 2016",31134
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,2,"WIDGETS 2016","RED WIDGETS 2016",29548
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,2,"WIDGETS 2016","RED WIDGETS 2016",29458
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,2,"WIDGETS 2016","RED WIDGETS 2016",29589
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,3,"WIDGETS 2016","RED WIDGETS 2016",48151
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,3,"WIDGETS 2016","RED WIDGETS 2016",48539
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,3,"WIDGETS 2016","RED WIDGETS 2016",48608
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,4,"WIDGETS 2016","RED WIDGETS 2016",68400
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,4,"WIDGETS 2016","RED WIDGETS 2016",67622
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,4,"WIDGETS 2016","RED WIDGETS 2016",67853
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,5,"WIDGETS 2016","RED WIDGETS 2016",100742
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,5,"WIDGETS 2016","RED WIDGETS 2016",100854
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,5,"WIDGETS 2016","RED WIDGETS 2016",100956
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,6,"WIDGETS 2016","RED WIDGETS 2016",171016
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,6,"WIDGETS 2016","RED WIDGETS 2016",170956
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,6,"WIDGETS 2016","RED WIDGETS 2016",172065
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,7,"WIDGETS 2016","RED WIDGETS 2016",211937
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,7,"WIDGETS 2016","RED WIDGETS 2016",211789
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,7,"WIDGETS 2016","RED WIDGETS 2016",211258
