"Department","Category","Supplier","Date.Sold","Year","Month","Dept.By.Year","Categ.By.Year","Total.Sales"
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-03-27",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",385
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-03-27",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",397
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-03-27",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",392
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-03-28",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",733
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-03-28",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",595
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-03-28",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",663
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-03-29",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",644
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-03-29",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",669
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-03-29",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",716
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-03-30",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",415
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-03-30",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",475
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-03-30",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",391
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-03-31",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",381
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-03-31",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",371
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-03-31",2014,3,"FIDGETS 2014","BLUE FIDGETS 2014",406
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-01",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",493
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-01",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",370
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-01",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",537
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-02",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",414
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-02",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",377
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-02",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",370
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-03",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",422
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-03",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",386
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-03",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",396
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-04",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",410
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-04",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",461
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-04",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",401
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-05",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1793
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-05",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1768
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-05",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1811
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-06",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1586
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-06",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1541
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-06",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1588
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-07",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",214
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-07",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",300
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-07",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",171
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-08",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",391
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-08",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",336
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-08",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",419
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-09",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",404
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-09",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",390
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-09",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",394
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-10",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",291
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-10",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",392
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-10",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",303
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-11",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",406
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-11",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",278
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-11",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",360
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-12",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1753
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-12",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1922
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-12",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1835
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-13",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1531
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-13",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1432
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-13",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1441
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-14",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1193
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-14",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1329
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-14",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1317
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-15",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",748
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-15",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",854
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-15",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",768
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-16",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",817
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-16",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",751
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-16",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",715
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-17",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1300
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-17",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1409
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-17",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1433
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-18",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1847
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-18",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1879
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-18",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1915
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-19",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",2395
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-19",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",2153
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-19",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",2228
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-20",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1151
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-20",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1183
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-20",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1331
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-21",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",891
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-21",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",892
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-21",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",775
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-22",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",683
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-22",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",731
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-22",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",795
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-23",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",926
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-23",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",744
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-23",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",887
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-24",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",515
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-24",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",595
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-24",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",520
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-25",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",802
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-25",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",782
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-25",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",753
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-26",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",2140
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-26",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",2020
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-26",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1980
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-27",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1487
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-27",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1526
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-27",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",1673
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-28",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",650
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-28",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",492
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-28",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",591
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-29",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",209
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-29",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",307
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-29",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",195
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-04-30",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",203
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-04-30",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",110
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-04-30",2014,4,"FIDGETS 2014","BLUE FIDGETS 2014",203
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-01",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",520
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-01",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",542
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-01",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",494
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-02",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1277
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-02",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1299
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-02",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1345
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-03",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2620
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-03",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2712
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-03",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2638
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-04",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1188
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-04",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1168
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-04",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1334
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-05",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",535
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-05",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",591
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-05",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",466
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-06",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",671
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-06",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",626
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-06",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",673
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-07",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",582
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-07",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",692
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-07",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",625
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-08",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",676
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-08",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",612
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-08",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",707
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-09",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1502
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-09",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1564
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-09",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1474
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-10",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3213
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-10",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3332
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-10",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3277
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-11",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2203
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-11",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2415
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-11",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2288
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-12",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",910
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-12",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",740
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-12",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",893
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-13",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",557
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-13",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",632
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-13",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",455
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-14",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",860
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-14",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",944
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-14",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",887
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-15",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",936
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-15",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",998
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-15",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",957
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-16",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1037
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-16",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1021
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-16",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1007
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-17",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3816
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-17",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3843
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-17",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3836
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-18",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2088
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-18",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2243
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-18",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2080
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-19",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1444
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-19",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1365
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-19",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1441
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-20",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1007
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-20",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1107
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-20",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1008
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-21",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1181
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-21",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1187
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-21",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1166
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-22",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",808
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-22",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",774
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-22",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",817
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-23",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1545
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-23",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1407
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-23",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1520
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-24",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3213
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-24",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3317
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-24",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",3023
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-25",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2839
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-25",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2900
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-25",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2905
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-26",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2358
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-26",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2416
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-26",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2388
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-27",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",961
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-27",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",796
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-27",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",810
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-28",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1174
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-28",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1148
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-28",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1338
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-29",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1585
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-29",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1578
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-29",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1610
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-30",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1811
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-30",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1791
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-30",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",1657
"FIDGETS","BLUE FIDGETS","Blue Fidget Corp","2014-05-31",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2410
"FIDGETS","BLUE FIDGETS","Blue Fidgets Smiling","2014-05-31",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2422
"FIDGETS","BLUE FIDGETS","Blue Like Fidgets","2014-05-31",2014,5,"FIDGETS 2014","BLUE FIDGETS 2014",2385
